Antiviral,Linfocitos T/uL
80.9,2511.439718298616
81.0,2509.250662313959
81.10000000000001,2507.0644164545492
81.2,2504.880981818105
81.30000000000001,2502.700359488024
81.4,2500.5225505334292
81.5,2498.3475560091374
81.60000000000001,2496.175376955721
81.7,2494.006014399498
81.80000000000001,2491.839469352557
81.9,2489.6757428127617
82.0,2487.5148357637927
82.10000000000001,2485.3567491751332
82.2,2483.2014840021193
82.30000000000001,2481.049041185917
82.4,2478.899421653578
82.5,2476.7526263180407
82.60000000000001,2474.60865607813
82.7,2472.467511818612
82.80000000000001,2470.3291944101884
82.9,2468.193704709511
83.0,2466.061043559214
83.10000000000001,2463.931211787919
83.2,2461.804210210267
83.3,2459.680039626924
83.39999999999999,2457.5587008246093
83.5,2455.4401945761165
83.6,2453.3245216403043
83.7,2451.2116827621685
83.8,2449.101678672807
83.89999999999999,2446.994510089481
84.0,2444.8901777155934
84.1,2442.7886822407554
84.2,2440.6900243407686
84.3,2438.594204677666
84.39999999999999,2436.5012238997233
84.5,2434.4110826414826
84.6,2432.3237815237617
84.7,2430.2393211536973
84.8,2428.157702124747
84.89999999999999,2426.0789250167227
85.0,2424.0029903957866
85.1,2421.929898814511
85.2,2419.8596508118676
85.3,2417.792246913265
85.39999999999999,2415.727687630562
85.5,2413.665973462093
85.6,2411.607104892698
85.7,2409.5510823937234
85.8,2407.497906423065
85.9,2405.4475774251755
86.0,2403.4000958311053
86.1,2401.3554620584964
86.2,2399.3136765116337
86.3,2397.274739581457
86.4,2395.2386516455667
86.5,2393.2054130682745
86.6,2391.175024200616
86.7,2389.1474853803625
86.8,2387.1227969320616
86.9,2385.1009591670504
87.0,2383.0819723834775
87.1,2381.06583686634
87.2,2379.052552887486
87.3,2377.0421207056593
87.4,2375.034540566512
87.5,2373.029812702631
87.6,2371.0279373335607
87.7,2369.028914665825
87.8,2367.0327448929665
87.9,2365.039428195555
88.0,2363.0489647412123
88.1,2361.0613546846557
88.2,2359.076598167692
88.3,2357.0946953192683
88.4,2355.115646255493
88.5,2353.1394510796536
88.6,2351.1661098822447
88.7,2349.1956227409887
88.8,2347.2279897208755
88.9,2345.263210874173
89.0,2343.3012862404694
89.1,2341.3422158466683
89.2,2339.385999707059
89.3,2337.4326378233045
89.4,2335.4821301844836
89.5,2333.534476767119
89.60000000000001,2331.589677535199
89.7,2329.647732440207
89.8,2327.7086414211417
89.9,2325.772404404548
90.0,2323.8390213045523
90.10000000000001,2321.908492022871
90.2,2319.980816448859
90.3,2318.0559944595134
90.4,2316.134025919524
90.5,2314.214910681277
90.60000000000001,2312.2986485849015
90.7,2310.3852394582973
90.8,2308.4746831171374
90.9,2306.5669793649263
91.0,2304.6621279930164
91.10000000000001,2302.7601287806237
91.2,2300.860981494869
91.3,2298.9646858908104
91.4,2297.0712417114537
91.5,2295.1806486877967
91.60000000000001,2293.2929065388485
91.7,2291.4080149716638
91.8,2289.5259736813614
91.9,2287.646782351167
92.0,2285.7704406524276
92.10000000000001,2283.896948244653
92.2,2282.026304775527
92.30000000000001,2280.15850988096
92.4,2278.293563185096
92.5,2276.4314643003536
92.60000000000001,2274.5722128274506
92.7,2272.715808355427
92.80000000000001,2270.8622504617038
92.9,2269.0115387120622
93.0,2267.1636726607203
93.10000000000001,2265.3186518503335
93.2,2263.476475812031
93.30000000000001,2261.637144065451
93.4,2259.8006561187663
93.5,2257.9670114687196
93.60000000000001,2256.136209600631
93.7,2254.3082499884654
93.80000000000001,2252.483132094825
93.9,2250.660855371004
94.0,2248.8414192570026
94.10000000000001,2247.024823181576
94.2,2245.2110665622413
94.30000000000001,2243.400148805326
94.4,2241.5920693059907
94.5,2239.786827448251
94.60000000000001,2237.984422605036
94.7,2236.184854138183
94.80000000000001,2234.388121398485
94.9,2232.5942237257345
95.0,2230.803160448719
95.10000000000001,2229.0149308852924
95.2,2227.2295343423807
95.30000000000001,2225.4469701160106
95.4,2223.667237491349
95.5,2221.890335742742
95.60000000000001,2220.116264133724
95.7,2218.345021917075
95.80000000000001,2216.5766083348217
95.9,2214.811022618297
96.0,2213.0482639881493
96.1,2211.288331654389
96.2,2209.5312248164073
96.3,2207.7769426630143
96.39999999999999,2206.0254843724783
96.5,2204.276849112536
96.6,2202.531036040439
96.7,2200.7880443029835
96.8,2199.0478730365467
96.89999999999999,2197.310521367096
97.0,2195.575988410247
97.1,2193.8442732712874
97.2,2192.115375045199
97.3,2190.3892928166915
97.39999999999999,2188.6660256602545
97.5,2186.9455726401516
97.6,2185.227932810492
97.7,2183.5131052152296
97.8,2181.8010888882236
97.89999999999999,2180.091882853238
98.0,2178.3854861240093
98.1,2176.6818977042462
98.2,2174.9811165876863
98.3,2173.2831417581115
98.4,2171.5879721893793
98.5,2169.8956068454754
98.6,2168.2060446805212
98.7,2166.519284638819
98.8,2164.835325654888
98.9,2163.154166653475
99.0,2161.4758065496185
99.1,2159.8002442486504
99.2,2158.127478646245
99.3,2156.4575086284544
99.4,2154.7903330717236
99.5,2153.125950842941
99.6,2151.46436079946
99.7,2149.8055617891323
99.8,2148.149552650351
99.9,2146.496332212058
100.0,2144.845899293805
